SubmitTime RunTime JobID UserID PeerID TraceID Cluster.IAT Cluster.JRT Cluster.TRT
36597 1057 31 U665 P34 gwa-t3 C2 C5 C1
36597 309 31 U665 P34 gwa-t3 C2 C5 C1
36597 72 31 U665 P34 gwa-t3 C2 C5 C1
36597 772 31 U665 P34 gwa-t3 C2 C5 C1
37227 7 32 U665 P34 gwa-t3 C2 C5 C1
37227 63 32 U665 P34 gwa-t3 C2 C5 C1
37227 36 32 U665 P34 gwa-t3 C2 C5 C1
37227 34 32 U665 P34 gwa-t3 C2 C5 C1
37227 19 32 U665 P34 gwa-t3 C2 C5 C1
37227 28 32 U665 P34 gwa-t3 C2 C5 C1
41287 11 33 U665 P34 gwa-t3 C2 C5 C1
41287 5 33 U665 P34 gwa-t3 C2 C5 C1
41287 1923 33 U665 P34 gwa-t3 C2 C5 C1
41287 66 33 U665 P34 gwa-t3 C2 C5 C1
41287 921 33 U665 P34 gwa-t3 C2 C5 C1
42076 2 34 U665 P34 gwa-t3 C2 C5 C1
42076 13 34 U665 P34 gwa-t3 C2 C5 C1
42076 61 34 U665 P34 gwa-t3 C2 C5 C1
42076 16 34 U665 P34 gwa-t3 C2 C5 C1
42076 11 34 U665 P34 gwa-t3 C2 C5 C1
42076 207 34 U665 P34 gwa-t3 C2 C5 C1
42076 236 34 U665 P34 gwa-t3 C2 C5 C1
42076 7 34 U665 P34 gwa-t3 C2 C5 C1
42076 2 34 U665 P34 gwa-t3 C2 C5 C1
42076 47 34 U665 P34 gwa-t3 C2 C5 C1
42076 9 34 U665 P34 gwa-t3 C2 C5 C1
42076 6 34 U665 P34 gwa-t3 C2 C5 C1
42076 2 34 U665 P34 gwa-t3 C2 C5 C1
42076 2 34 U665 P34 gwa-t3 C2 C5 C1
42076 3 34 U665 P34 gwa-t3 C2 C5 C1
42076 30 34 U665 P34 gwa-t3 C2 C5 C1
42076 5 34 U665 P34 gwa-t3 C2 C5 C1
42076 39 34 U665 P34 gwa-t3 C2 C5 C1
42076 25 34 U665 P34 gwa-t3 C2 C5 C1
42076 1044 34 U665 P34 gwa-t3 C2 C5 C1
42076 16 34 U665 P34 gwa-t3 C2 C5 C1
42076 1173 34 U665 P34 gwa-t3 C2 C5 C1
563 1412 1 U666 P34 gwa-t3 C1 C1 C2
1051 442 2 U666 P34 gwa-t3 C1 C1 C2
2744 82 3 U666 P34 gwa-t3 C1 C1 C2
6555 17 4 U666 P34 gwa-t3 C1 C1 C2
1086 1935 1 U667 P34 gwa-t3 C4 C4 C4
1816 63 2 U667 P34 gwa-t3 C4 C4 C4
2134 2309 3 U667 P34 gwa-t3 C4 C4 C4
2665 1116 4 U667 P34 gwa-t3 C4 C4 C4
2956 1724 5 U667 P34 gwa-t3 C4 C4 C4
3351 851 6 U667 P34 gwa-t3 C4 C4 C4
3774 132 7 U667 P34 gwa-t3 C4 C4 C4
4637 2548 8 U667 P34 gwa-t3 C4 C4 C4
5767 1264 9 U667 P34 gwa-t3 C4 C4 C4
8582 110 10 U667 P34 gwa-t3 C4 C4 C4
14363 1233 11 U667 P34 gwa-t3 C4 C4 C4
25503 606 12 U667 P34 gwa-t3 C4 C4 C4
26366 747 13 U667 P34 gwa-t3 C4 C4 C4
26366 113 13 U667 P34 gwa-t3 C4 C4 C4
26660 3189 14 U667 P34 gwa-t3 C4 C4 C4
26881 1843 15 U667 P34 gwa-t3 C4 C4 C4
26959 2348 16 U667 P34 gwa-t3 C4 C4 C4
33423 1346 17 U667 P34 gwa-t3 C4 C4 C4
33545 249 18 U667 P34 gwa-t3 C4 C4 C4
34071 2564 19 U667 P34 gwa-t3 C4 C4 C4
34389 235 20 U667 P34 gwa-t3 C4 C4 C4
1311 3194 1 U668 P34 gwa-t3 C3 C1 C4
1311 744 1 U668 P34 gwa-t3 C3 C1 C4
8199 52 2 U668 P34 gwa-t3 C3 C1 C4
8567 174 3 U668 P34 gwa-t3 C3 C1 C4
25897 80 4 U668 P34 gwa-t3 C3 C1 C4
1365 859 1 U670 P34 gwa-t3 C2 C4 C3
1365 348 1 U670 P34 gwa-t3 C2 C4 C3
1365 452 1 U670 P34 gwa-t3 C2 C4 C3
1365 429 1 U670 P34 gwa-t3 C2 C4 C3
2297 325 2 U670 P34 gwa-t3 C2 C4 C3
2297 57 2 U670 P34 gwa-t3 C2 C4 C3
2297 1663 2 U670 P34 gwa-t3 C2 C4 C3
4517 982 3 U670 P34 gwa-t3 C2 C4 C3
4517 164 3 U670 P34 gwa-t3 C2 C4 C3
4517 1985 3 U670 P34 gwa-t3 C2 C4 C3
5839 929 4 U670 P34 gwa-t3 C2 C4 C3
12201 424 5 U670 P34 gwa-t3 C2 C4 C3
12930 1372 6 U670 P34 gwa-t3 C2 C4 C3
12930 465 6 U670 P34 gwa-t3 C2 C4 C3
12930 304 6 U670 P34 gwa-t3 C2 C4 C3
12930 782 6 U670 P34 gwa-t3 C2 C4 C3
12930 595 6 U670 P34 gwa-t3 C2 C4 C3
12930 855 6 U670 P34 gwa-t3 C2 C4 C3
13385 232 7 U670 P34 gwa-t3 C2 C4 C3
13672 213 8 U670 P34 gwa-t3 C2 C4 C3
13988 227 9 U670 P34 gwa-t3 C2 C4 C3
14076 123 10 U670 P34 gwa-t3 C2 C4 C3
14644 116 11 U670 P34 gwa-t3 C2 C4 C3
14644 1122 11 U670 P34 gwa-t3 C2 C4 C3
14644 226 11 U670 P34 gwa-t3 C2 C4 C3
14644 55 11 U670 P34 gwa-t3 C2 C4 C3
14644 1919 11 U670 P34 gwa-t3 C2 C4 C3
14644 348 11 U670 P34 gwa-t3 C2 C4 C3
14985 1238 12 U670 P34 gwa-t3 C2 C4 C3
15666 298 13 U670 P34 gwa-t3 C2 C4 C3
15666 480 13 U670 P34 gwa-t3 C2 C4 C3
15666 14 13 U670 P34 gwa-t3 C2 C4 C3
16777 622 14 U670 P34 gwa-t3 C2 C4 C3
17117 222 15 U670 P34 gwa-t3 C2 C4 C3
18197 233 16 U670 P34 gwa-t3 C2 C4 C3
18197 958 16 U670 P34 gwa-t3 C2 C4 C3
18197 453 16 U670 P34 gwa-t3 C2 C4 C3
18197 51 16 U670 P34 gwa-t3 C2 C4 C3
19218 386 17 U670 P34 gwa-t3 C2 C4 C3
19435 637 18 U670 P34 gwa-t3 C2 C4 C3
19435 114 18 U670 P34 gwa-t3 C2 C4 C3
19618 597 19 U670 P34 gwa-t3 C2 C4 C3
19618 276 19 U670 P34 gwa-t3 C2 C4 C3
19962 268 20 U670 P34 gwa-t3 C2 C4 C3
20168 564 21 U670 P34 gwa-t3 C2 C4 C3
21254 222 22 U670 P34 gwa-t3 C2 C4 C3
21254 443 22 U670 P34 gwa-t3 C2 C4 C3
21358 414 23 U670 P34 gwa-t3 C2 C4 C3
21358 997 23 U670 P34 gwa-t3 C2 C4 C3
21921 143 24 U670 P34 gwa-t3 C2 C4 C3
21921 615 24 U670 P34 gwa-t3 C2 C4 C3
21976 198 25 U670 P34 gwa-t3 C2 C4 C3
21976 1197 25 U670 P34 gwa-t3 C2 C4 C3
21976 2227 25 U670 P34 gwa-t3 C2 C4 C3
22100 722 26 U670 P34 gwa-t3 C2 C4 C3
22767 1482 27 U670 P34 gwa-t3 C2 C4 C3
22767 281 27 U670 P34 gwa-t3 C2 C4 C3
23200 88 28 U670 P34 gwa-t3 C2 C4 C3
23543 1110 29 U670 P34 gwa-t3 C2 C4 C3
24623 769 30 U670 P34 gwa-t3 C2 C4 C3
24623 222 30 U670 P34 gwa-t3 C2 C4 C3
24623 629 30 U670 P34 gwa-t3 C2 C4 C3
24744 405 31 U670 P34 gwa-t3 C2 C4 C3
24744 566 31 U670 P34 gwa-t3 C2 C4 C3
24744 733 31 U670 P34 gwa-t3 C2 C4 C3
24973 301 32 U670 P34 gwa-t3 C2 C4 C3
24973 2342 32 U670 P34 gwa-t3 C2 C4 C3
25530 152 33 U670 P34 gwa-t3 C2 C4 C3
25530 1343 33 U670 P34 gwa-t3 C2 C4 C3
25530 2648 33 U670 P34 gwa-t3 C2 C4 C3
25592 183 34 U670 P34 gwa-t3 C2 C4 C3
25592 350 34 U670 P34 gwa-t3 C2 C4 C3
25592 36 34 U670 P34 gwa-t3 C2 C4 C3
25730 535 35 U670 P34 gwa-t3 C2 C4 C3
25730 155 35 U670 P34 gwa-t3 C2 C4 C3
27353 677 36 U670 P34 gwa-t3 C2 C4 C3
27501 97 37 U670 P34 gwa-t3 C2 C4 C3
27624 59 38 U670 P34 gwa-t3 C2 C4 C3
27624 1661 38 U670 P34 gwa-t3 C2 C4 C3
27860 147 39 U670 P34 gwa-t3 C2 C4 C3
29743 137 40 U670 P34 gwa-t3 C2 C4 C3
29743 77 40 U670 P34 gwa-t3 C2 C4 C3
29743 242 40 U670 P34 gwa-t3 C2 C4 C3
31044 1942 41 U670 P34 gwa-t3 C2 C4 C3
34680 628 42 U670 P34 gwa-t3 C2 C4 C3
34680 2997 42 U670 P34 gwa-t3 C2 C4 C3
35105 281 43 U670 P34 gwa-t3 C2 C4 C3
35251 214 44 U670 P34 gwa-t3 C2 C4 C3
35251 662 44 U670 P34 gwa-t3 C2 C4 C3
35638 137 45 U670 P34 gwa-t3 C2 C4 C3
39557 93 46 U670 P34 gwa-t3 C2 C4 C3
39909 180 47 U670 P34 gwa-t3 C2 C4 C3
40260 333 48 U670 P34 gwa-t3 C2 C4 C3
40260 407 48 U670 P34 gwa-t3 C2 C4 C3
40990 2584 49 U670 P34 gwa-t3 C2 C4 C3
40990 355 49 U670 P34 gwa-t3 C2 C4 C3
40990 503 49 U670 P34 gwa-t3 C2 C4 C3
40990 94 49 U670 P34 gwa-t3 C2 C4 C3
41406 244 50 U670 P34 gwa-t3 C2 C4 C3
41406 569 50 U670 P34 gwa-t3 C2 C4 C3
42420 467 51 U670 P34 gwa-t3 C2 C4 C3
42631 115 52 U670 P34 gwa-t3 C2 C4 C3
7721 37 1 U671 P34 gwa-t3 C3 C1 C2
12169 421 2 U671 P34 gwa-t3 C3 C1 C2
13460 561 3 U671 P34 gwa-t3 C3 C1 C2
24334 1590 4 U671 P34 gwa-t3 C3 C1 C2
2482 138 1 U672 P34 gwa-t3 C1 C4 C2
14852 559 2 U672 P34 gwa-t3 C1 C4 C2
15659 314 3 U672 P34 gwa-t3 C1 C4 C2
22837 1511 4 U672 P34 gwa-t3 C1 C4 C2
26844 408 5 U672 P34 gwa-t3 C1 C4 C2
31742 2050 6 U672 P34 gwa-t3 C1 C4 C2
32433 1659 7 U672 P34 gwa-t3 C1 C4 C2
199 2785 1 U673 P34 gwa-t3 C4 C2 C2
887 3815 2 U673 P34 gwa-t3 C4 C2 C2
2211 1154 3 U673 P34 gwa-t3 C4 C2 C2
10654 623 4 U673 P34 gwa-t3 C4 C2 C2
21866 204 5 U673 P34 gwa-t3 C4 C2 C2
22146 1112 6 U673 P34 gwa-t3 C4 C2 C2
5590 51 1 U674 P34 gwa-t3 C1 C1 C3
13222 439 2 U674 P34 gwa-t3 C1 C1 C3
13270 146 3 U674 P34 gwa-t3 C1 C1 C3
13270 93 3 U674 P34 gwa-t3 C1 C1 C3
36679 80 4 U674 P34 gwa-t3 C1 C1 C3
36679 254 4 U674 P34 gwa-t3 C1 C1 C3
36679 172 4 U674 P34 gwa-t3 C1 C1 C3
36793 47 5 U674 P34 gwa-t3 C1 C1 C3
37591 321 6 U674 P34 gwa-t3 C1 C1 C3
37591 72 6 U674 P34 gwa-t3 C1 C1 C3
37591 516 6 U674 P34 gwa-t3 C1 C1 C3
37591 349 6 U674 P34 gwa-t3 C1 C1 C3
38816 57 7 U674 P34 gwa-t3 C1 C1 C3
523 297 1 U676 P34 gwa-t3 C4 C1 C3
5742 2075 2 U676 P34 gwa-t3 C4 C1 C3
6233 10 3 U676 P34 gwa-t3 C4 C1 C3
16228 58 4 U676 P34 gwa-t3 C4 C1 C3
32384 779 5 U676 P34 gwa-t3 C4 C1 C3
32384 821 5 U676 P34 gwa-t3 C4 C1 C3
32384 103 5 U676 P34 gwa-t3 C4 C1 C3
32384 1276 5 U676 P34 gwa-t3 C4 C1 C3
40683 147 6 U676 P34 gwa-t3 C4 C1 C3
41807 920 7 U676 P34 gwa-t3 C4 C1 C3
41807 2145 7 U676 P34 gwa-t3 C4 C1 C3
42855 222 8 U676 P34 gwa-t3 C4 C1 C3
4197 647 1 U677 P34 gwa-t3 C2 C5 C4
4671 274 2 U677 P34 gwa-t3 C2 C5 C4
5121 804 3 U677 P34 gwa-t3 C2 C5 C4
6808 33 4 U677 P34 gwa-t3 C2 C5 C4
6808 221 4 U677 P34 gwa-t3 C2 C5 C4
6935 4188 5 U677 P34 gwa-t3 C2 C5 C4
7272 225 6 U677 P34 gwa-t3 C2 C5 C4
7756 69 7 U677 P34 gwa-t3 C2 C5 C4
7756 1773 7 U677 P34 gwa-t3 C2 C5 C4
7756 2329 7 U677 P34 gwa-t3 C2 C5 C4
7955 2092 8 U677 P34 gwa-t3 C2 C5 C4
11001 3204 9 U677 P34 gwa-t3 C2 C5 C4
11319 2370 10 U677 P34 gwa-t3 C2 C5 C4
13764 45 11 U677 P34 gwa-t3 C2 C5 C4
13926 2266 12 U677 P34 gwa-t3 C2 C5 C4
14063 1437 13 U677 P34 gwa-t3 C2 C5 C4
14541 728 14 U677 P34 gwa-t3 C2 C5 C4
14541 1114 14 U677 P34 gwa-t3 C2 C5 C4
14541 1204 14 U677 P34 gwa-t3 C2 C5 C4
15007 1981 15 U677 P34 gwa-t3 C2 C5 C4
19320 3380 16 U677 P34 gwa-t3 C2 C5 C4
19675 3083 17 U677 P34 gwa-t3 C2 C5 C4
19789 669 18 U677 P34 gwa-t3 C2 C5 C4
19969 567 19 U677 P34 gwa-t3 C2 C5 C4
19969 3144 19 U677 P34 gwa-t3 C2 C5 C4
20092 861 20 U677 P34 gwa-t3 C2 C5 C4
20555 2610 21 U677 P34 gwa-t3 C2 C5 C4
20555 57 21 U677 P34 gwa-t3 C2 C5 C4
20684 2470 22 U677 P34 gwa-t3 C2 C5 C4
21533 205 23 U677 P34 gwa-t3 C2 C5 C4
21584 1825 24 U677 P34 gwa-t3 C2 C5 C4
22514 590 25 U677 P34 gwa-t3 C2 C5 C4
22730 1883 26 U677 P34 gwa-t3 C2 C5 C4
22730 1263 26 U677 P34 gwa-t3 C2 C5 C4
22836 179 27 U677 P34 gwa-t3 C2 C5 C4
22836 697 27 U677 P34 gwa-t3 C2 C5 C4
22973 4082 28 U677 P34 gwa-t3 C2 C5 C4
23062 635 29 U677 P34 gwa-t3 C2 C5 C4
23062 1748 29 U677 P34 gwa-t3 C2 C5 C4
24079 120 30 U677 P34 gwa-t3 C2 C5 C4
24152 2109 31 U677 P34 gwa-t3 C2 C5 C4
24454 446 32 U677 P34 gwa-t3 C2 C5 C4
24454 2093 32 U677 P34 gwa-t3 C2 C5 C4
24662 2723 33 U677 P34 gwa-t3 C2 C5 C4
25292 503 34 U677 P34 gwa-t3 C2 C5 C4
25292 2625 34 U677 P34 gwa-t3 C2 C5 C4
25628 86 35 U677 P34 gwa-t3 C2 C5 C4
30794 1352 36 U677 P34 gwa-t3 C2 C5 C4
31090 740 37 U677 P34 gwa-t3 C2 C5 C4
31743 1388 38 U677 P34 gwa-t3 C2 C5 C4
31965 609 39 U677 P34 gwa-t3 C2 C5 C4
32168 342 40 U677 P34 gwa-t3 C2 C5 C4
32168 939 40 U677 P34 gwa-t3 C2 C5 C4
36647 28 41 U677 P34 gwa-t3 C2 C5 C4
36647 3320 41 U677 P34 gwa-t3 C2 C5 C4
36907 17 42 U677 P34 gwa-t3 C2 C5 C4
37068 2098 43 U677 P34 gwa-t3 C2 C5 C4
37068 1916 43 U677 P34 gwa-t3 C2 C5 C4
37223 1124 44 U677 P34 gwa-t3 C2 C5 C4
38263 187 45 U677 P34 gwa-t3 C2 C5 C4
38263 2150 45 U677 P34 gwa-t3 C2 C5 C4
38263 183 45 U677 P34 gwa-t3 C2 C5 C4
38263 1300 45 U677 P34 gwa-t3 C2 C5 C4
40981 622 46 U677 P34 gwa-t3 C2 C5 C4
41512 31 47 U677 P34 gwa-t3 C2 C5 C4
41512 1642 47 U677 P34 gwa-t3 C2 C5 C4
41646 3085 48 U677 P34 gwa-t3 C2 C5 C4
12179 436 1 U678 P34 gwa-t3 C1 C4 C4
15748 424 2 U678 P34 gwa-t3 C1 C4 C4
24296 798 3 U678 P34 gwa-t3 C1 C4 C4
24296 1741 3 U678 P34 gwa-t3 C1 C4 C4
24736 780 4 U678 P34 gwa-t3 C1 C4 C4
25216 204 5 U678 P34 gwa-t3 C1 C4 C4
25216 266 5 U678 P34 gwa-t3 C1 C4 C4
28757 165 6 U678 P34 gwa-t3 C1 C4 C4
31451 932 7 U678 P34 gwa-t3 C1 C4 C4
38275 51 8 U678 P34 gwa-t3 C1 C4 C4
39135 1715 9 U678 P34 gwa-t3 C1 C4 C4
39135 521 9 U678 P34 gwa-t3 C1 C4 C4
39135 319 9 U678 P34 gwa-t3 C1 C4 C4
39135 292 9 U678 P34 gwa-t3 C1 C4 C4
41364 857 10 U678 P34 gwa-t3 C1 C4 C4
634 2014 1 U679 P34 gwa-t3 C4 C2 C2
11622 912 2 U679 P34 gwa-t3 C4 C2 C2
15527 3158 3 U679 P34 gwa-t3 C4 C2 C2
21206 947 4 U679 P34 gwa-t3 C4 C2 C2
23261 603 5 U679 P34 gwa-t3 C4 C2 C2
23297 624 6 U679 P34 gwa-t3 C4 C2 C2
24391 249 7 U679 P34 gwa-t3 C4 C2 C2
24391 37 7 U679 P34 gwa-t3 C4 C2 C2
36622 1673 8 U679 P34 gwa-t3 C4 C2 C2
37924 4151 9 U679 P34 gwa-t3 C4 C2 C2
38276 1983 10 U679 P34 gwa-t3 C4 C2 C2
39630 2038 11 U679 P34 gwa-t3 C4 C2 C2
11782 149 1 U680 P34 gwa-t3 C3 C4 C4
26325 1085 2 U680 P34 gwa-t3 C3 C4 C4
27671 62 3 U680 P34 gwa-t3 C3 C4 C4
27671 431 3 U680 P34 gwa-t3 C3 C4 C4
29634 558 4 U680 P34 gwa-t3 C3 C4 C4
29770 354 5 U680 P34 gwa-t3 C3 C4 C4
30042 758 6 U680 P34 gwa-t3 C3 C4 C4
42138 617 7 U680 P34 gwa-t3 C3 C4 C4
739 42 1 U682 P35 gwa-t3 C3 C1 C3
739 745 1 U682 P35 gwa-t3 C3 C1 C3
3907 31 2 U682 P35 gwa-t3 C3 C1 C3
601 4 1 U683 P35 gwa-t3 C2 C4 C1
601 52 1 U683 P35 gwa-t3 C2 C4 C1
601 11 1 U683 P35 gwa-t3 C2 C4 C1
601 1480 1 U683 P35 gwa-t3 C2 C4 C1
831 4355 2 U683 P35 gwa-t3 C2 C4 C1
1705 42 3 U683 P35 gwa-t3 C2 C4 C1
1705 103 3 U683 P35 gwa-t3 C2 C4 C1
1705 20 3 U683 P35 gwa-t3 C2 C4 C1
1705 2 3 U683 P35 gwa-t3 C2 C4 C1
1705 306 3 U683 P35 gwa-t3 C2 C4 C1
1705 17 3 U683 P35 gwa-t3 C2 C4 C1
1705 34 3 U683 P35 gwa-t3 C2 C4 C1
1705 106 3 U683 P35 gwa-t3 C2 C4 C1
1705 646 3 U683 P35 gwa-t3 C2 C4 C1
1857 4 4 U683 P35 gwa-t3 C2 C4 C1
1857 170 4 U683 P35 gwa-t3 C2 C4 C1
1857 69 4 U683 P35 gwa-t3 C2 C4 C1
1857 83 4 U683 P35 gwa-t3 C2 C4 C1
1857 147 4 U683 P35 gwa-t3 C2 C4 C1
1857 128 4 U683 P35 gwa-t3 C2 C4 C1
3376 12 5 U683 P35 gwa-t3 C2 C4 C1
3376 15 5 U683 P35 gwa-t3 C2 C4 C1
3376 33 5 U683 P35 gwa-t3 C2 C4 C1
3376 343 5 U683 P35 gwa-t3 C2 C4 C1
3376 8 5 U683 P35 gwa-t3 C2 C4 C1
3539 10 6 U683 P35 gwa-t3 C2 C4 C1
3539 7 6 U683 P35 gwa-t3 C2 C4 C1
3539 595 6 U683 P35 gwa-t3 C2 C4 C1
3539 2082 6 U683 P35 gwa-t3 C2 C4 C1
4922 348 7 U683 P35 gwa-t3 C2 C4 C1
10098 23 8 U683 P35 gwa-t3 C2 C4 C1
10098 123 8 U683 P35 gwa-t3 C2 C4 C1
10098 1374 8 U683 P35 gwa-t3 C2 C4 C1
10449 45 9 U683 P35 gwa-t3 C2 C4 C1
10986 1017 10 U683 P35 gwa-t3 C2 C4 C1
11692 7 11 U683 P35 gwa-t3 C2 C4 C1
11692 242 11 U683 P35 gwa-t3 C2 C4 C1
11692 6 11 U683 P35 gwa-t3 C2 C4 C1
11692 2425 11 U683 P35 gwa-t3 C2 C4 C1
11896 37 12 U683 P35 gwa-t3 C2 C4 C1
11896 7 12 U683 P35 gwa-t3 C2 C4 C1
11896 44 12 U683 P35 gwa-t3 C2 C4 C1
11896 666 12 U683 P35 gwa-t3 C2 C4 C1
12022 26 13 U683 P35 gwa-t3 C2 C4 C1
12022 191 13 U683 P35 gwa-t3 C2 C4 C1
12022 144 13 U683 P35 gwa-t3 C2 C4 C1
12022 300 13 U683 P35 gwa-t3 C2 C4 C1
12022 1603 13 U683 P35 gwa-t3 C2 C4 C1
12779 119 14 U683 P35 gwa-t3 C2 C4 C1
14463 35 15 U683 P35 gwa-t3 C2 C4 C1
14463 314 15 U683 P35 gwa-t3 C2 C4 C1
14922 12 16 U683 P35 gwa-t3 C2 C4 C1
14922 101 16 U683 P35 gwa-t3 C2 C4 C1
14922 133 16 U683 P35 gwa-t3 C2 C4 C1
14922 242 16 U683 P35 gwa-t3 C2 C4 C1
14922 1177 16 U683 P35 gwa-t3 C2 C4 C1
15014 72 17 U683 P35 gwa-t3 C2 C4 C1
15014 1280 17 U683 P35 gwa-t3 C2 C4 C1
15376 13 18 U683 P35 gwa-t3 C2 C4 C1
15376 6 18 U683 P35 gwa-t3 C2 C4 C1
15376 9 18 U683 P35 gwa-t3 C2 C4 C1
15376 4 18 U683 P35 gwa-t3 C2 C4 C1
15376 64 18 U683 P35 gwa-t3 C2 C4 C1
16208 172 19 U683 P35 gwa-t3 C2 C4 C1
16208 12 19 U683 P35 gwa-t3 C2 C4 C1
16208 6 19 U683 P35 gwa-t3 C2 C4 C1
16208 106 19 U683 P35 gwa-t3 C2 C4 C1
17388 44 20 U683 P35 gwa-t3 C2 C4 C1
17388 197 20 U683 P35 gwa-t3 C2 C4 C1
17388 29 20 U683 P35 gwa-t3 C2 C4 C1
17388 208 20 U683 P35 gwa-t3 C2 C4 C1
17939 3 21 U683 P35 gwa-t3 C2 C4 C1
17939 68 21 U683 P35 gwa-t3 C2 C4 C1
17939 239 21 U683 P35 gwa-t3 C2 C4 C1
21669 50 22 U683 P35 gwa-t3 C2 C4 C1
21669 33 22 U683 P35 gwa-t3 C2 C4 C1
21669 54 22 U683 P35 gwa-t3 C2 C4 C1
22127 790 23 U683 P35 gwa-t3 C2 C4 C1
22406 39 24 U683 P35 gwa-t3 C2 C4 C1
22406 261 24 U683 P35 gwa-t3 C2 C4 C1
22763 23 25 U683 P35 gwa-t3 C2 C4 C1
22763 99 25 U683 P35 gwa-t3 C2 C4 C1
22763 5 25 U683 P35 gwa-t3 C2 C4 C1
22763 10 25 U683 P35 gwa-t3 C2 C4 C1
22763 24 25 U683 P35 gwa-t3 C2 C4 C1
22763 155 25 U683 P35 gwa-t3 C2 C4 C1
22763 0 25 U683 P35 gwa-t3 C2 C4 C1
25035 240 26 U683 P35 gwa-t3 C2 C4 C1
25035 444 26 U683 P35 gwa-t3 C2 C4 C1
25121 238 27 U683 P35 gwa-t3 C2 C4 C1
25121 1498 27 U683 P35 gwa-t3 C2 C4 C1
25186 50 28 U683 P35 gwa-t3 C2 C4 C1
25186 21 28 U683 P35 gwa-t3 C2 C4 C1
25186 19 28 U683 P35 gwa-t3 C2 C4 C1
25186 127 28 U683 P35 gwa-t3 C2 C4 C1
25360 891 29 U683 P35 gwa-t3 C2 C4 C1
25360 729 29 U683 P35 gwa-t3 C2 C4 C1
25523 14 30 U683 P35 gwa-t3 C2 C4 C1
25523 12 30 U683 P35 gwa-t3 C2 C4 C1
36762 14 31 U683 P35 gwa-t3 C2 C4 C1
36762 677 31 U683 P35 gwa-t3 C2 C4 C1
36762 423 31 U683 P35 gwa-t3 C2 C4 C1
36762 53 31 U683 P35 gwa-t3 C2 C4 C1
36762 2413 31 U683 P35 gwa-t3 C2 C4 C1
38254 27 32 U683 P35 gwa-t3 C2 C4 C1
38254 23 32 U683 P35 gwa-t3 C2 C4 C1
38254 3 32 U683 P35 gwa-t3 C2 C4 C1
38254 73 32 U683 P35 gwa-t3 C2 C4 C1
38254 199 32 U683 P35 gwa-t3 C2 C4 C1
38254 2 32 U683 P35 gwa-t3 C2 C4 C1
38254 5 32 U683 P35 gwa-t3 C2 C4 C1
38254 12 32 U683 P35 gwa-t3 C2 C4 C1
38254 2898 32 U683 P35 gwa-t3 C2 C4 C1
38254 98 32 U683 P35 gwa-t3 C2 C4 C1
38374 7 33 U683 P35 gwa-t3 C2 C4 C1
38374 48 33 U683 P35 gwa-t3 C2 C4 C1
38374 252 33 U683 P35 gwa-t3 C2 C4 C1
38655 379 34 U683 P35 gwa-t3 C2 C4 C1
38994 702 35 U683 P35 gwa-t3 C2 C4 C1
38994 3 35 U683 P35 gwa-t3 C2 C4 C1
38994 5 35 U683 P35 gwa-t3 C2 C4 C1
38994 251 35 U683 P35 gwa-t3 C2 C4 C1
38994 111 35 U683 P35 gwa-t3 C2 C4 C1
38994 62 35 U683 P35 gwa-t3 C2 C4 C1
38994 109 35 U683 P35 gwa-t3 C2 C4 C1
38994 367 35 U683 P35 gwa-t3 C2 C4 C1
38994 80 35 U683 P35 gwa-t3 C2 C4 C1
38994 35 35 U683 P35 gwa-t3 C2 C4 C1
38994 12 35 U683 P35 gwa-t3 C2 C4 C1
38994 61 35 U683 P35 gwa-t3 C2 C4 C1
38994 38 35 U683 P35 gwa-t3 C2 C4 C1
38994 1294 35 U683 P35 gwa-t3 C2 C4 C1
39170 276 36 U683 P35 gwa-t3 C2 C4 C1
39812 3 37 U683 P35 gwa-t3 C2 C4 C1
39812 11 37 U683 P35 gwa-t3 C2 C4 C1
39812 18 37 U683 P35 gwa-t3 C2 C4 C1
39812 2 37 U683 P35 gwa-t3 C2 C4 C1
39812 549 37 U683 P35 gwa-t3 C2 C4 C1
39812 373 37 U683 P35 gwa-t3 C2 C4 C1
40180 414 38 U683 P35 gwa-t3 C2 C4 C1
40843 62 39 U683 P35 gwa-t3 C2 C4 C1
40843 128 39 U683 P35 gwa-t3 C2 C4 C1
40843 1388 39 U683 P35 gwa-t3 C2 C4 C1
41376 181 40 U683 P35 gwa-t3 C2 C4 C1
41376 121 40 U683 P35 gwa-t3 C2 C4 C1
41376 2372 40 U683 P35 gwa-t3 C2 C4 C1
41376 795 40 U683 P35 gwa-t3 C2 C4 C1
41376 465 40 U683 P35 gwa-t3 C2 C4 C1
41376 5 40 U683 P35 gwa-t3 C2 C4 C1
41376 30 40 U683 P35 gwa-t3 C2 C4 C1
41702 41 41 U683 P35 gwa-t3 C2 C4 C1
41702 7 41 U683 P35 gwa-t3 C2 C4 C1
41702 150 41 U683 P35 gwa-t3 C2 C4 C1
41702 105 41 U683 P35 gwa-t3 C2 C4 C1
41702 5 41 U683 P35 gwa-t3 C2 C4 C1
41702 155 41 U683 P35 gwa-t3 C2 C4 C1
42276 4 42 U683 P35 gwa-t3 C2 C4 C1
42276 8 42 U683 P35 gwa-t3 C2 C4 C1
42276 64 42 U683 P35 gwa-t3 C2 C4 C1
42276 13 42 U683 P35 gwa-t3 C2 C4 C1
42276 643 42 U683 P35 gwa-t3 C2 C4 C1
